1	2	counts	3	4	label	connections	colour	id	idx	p1	p2	p1p2
778	776	132	Medium Concern	Law Students	Medium Concern Law Students	778 776	#d3722e	348	269	0.3793103448275862	0.49070631970260226	0.18612998333546982
776	774	132	Low Concern	Female Participants	Low Concern Female Participants	776 774	#78f9fd	201	497	0.6567164179104478	0.2655935613682093	0.17441965224180908
777	775	130	Medium Concern	Male Participants	Medium Concern Male Participants	777 775	#12e0bb	348	276	0.3735632183908046	0.47101449275362317	0.17595368982175577
778	774	130	High Concern	Low GK Score	High Concern Low GK Score	778 774	#19e641	224	496	0.5803571428571429	0.2620967741935484	0.15210973502304148
776	775	129	Do not know who will have access to that information	High GK Confidence	Do not know who will have access to that information High GK Confidence	776 775	#412bb6	383	254	0.3368146214099217	0.5078740157480315	0.17105939433810982
777	775	129	Two legal guardians need to agree	Low Genetic Curiosity	Two legal guardians need to agree Low Genetic Curiosity	777 775	#b637c7	404	258	0.3193069306930693	0.5	0.15965346534653466
1013	1010	129	Female Participants	75 percent	Female Participants 75 percent	1013 1010	#526952	497	219	0.2595573440643863	0.589041095890411	0.15288994239409057
777	774	129	Do not know who will have access to that information	Non Law Students	Do not know who will have access to that information Non Law Students	777 774	#cbd779	383	292	0.3368146214099217	0.4417808219178082	0.1487982402804106
779	774	128	Strongly agree to dissemination of GK	Non Law Students	Strongly agree to dissemination of GK Non Law Students	779 774	#6c9f1f	276	292	0.463768115942029	0.4383561643835616	0.20329561246773872
777	774	128	High GK Confidence	Low GK Score	High GK Confidence Low GK Score	777 774	#0be697	254	496	0.5039370078740157	0.25806451612903225	0.13004826009652018
1014	1011	127	High GK Score	Correct – More than 99 percent	High GK Score Correct – More than 99 percent	1014 1011	#866517	277	209	0.4584837545126354	0.6076555023923444	0.2786001761871038
776	775	127	Non Law Students	High GK Score	Non Law Students High GK Score	776 775	#8769b5	292	277	0.4349315068493151	0.4584837545126354	0.19940903021611198
778	776	127	Agree to Revising and Updating	Law Students	Agree to Revising and Updating Law Students	778 776	#bba26d	353	269	0.3597733711048159	0.4721189591078067	0.16985582948071234
776	775	127	Two legal guardians need to agree	High GK Confidence	Two legal guardians need to agree High GK Confidence	776 775	#82ccdf	404	254	0.31435643564356436	0.5	0.15717821782178218
777	775	126	High GK Confidence	High GK Score	High GK Confidence High GK Score	777 775	#476566	254	277	0.49606299212598426	0.4548736462093863	0.22564598197788455
779	776	126	Agree to Policymaking	Law Students	Agree to Policymaking Law Students	779 776	#23084c	318	269	0.39622641509433965	0.4684014869888476	0.18559304201444907
776	774	126	High Genetic Curiosity	Female Participants	High Genetic Curiosity Female Participants	776 774	#a94b21	188	497	0.6702127659574468	0.2535211267605634	0.16991309559484566
779	776	125	Strongly agree to dissemination of GK	Medium Genetic Curiosity	Strongly agree to dissemination of GK Medium Genetic Curiosity	779 776	#d16053	276	327	0.4528985507246377	0.382262996941896	0.17312635731064133
778	775	125	Agree to Revising and Updating	Low Genetic Curiosity	Agree to Revising and Updating Low Genetic Curiosity	778 775	#2ae8cb	353	258	0.35410764872521244	0.4844961240310077	0.17156378329709904
1013	1010	125	Low GK Confidence	75 percent	Low GK Confidence 75 percent	1013 1010	#dee03c	519	219	0.24084778420038536	0.5707762557077626	0.13747019646140718
778	776	123	Strongly agree to Policymaking	Medium Genetic Curiosity	Strongly agree to Policymaking Medium Genetic Curiosity	778 776	#2fad8b	278	327	0.44244604316546765	0.3761467889908257	0.1664246584383869
777	775	123	Agree to Revising and Updating	High GK Score	Agree to Revising and Updating High GK Score	777 775	#ebf82f	353	277	0.34844192634560905	0.44404332129963897	0.1547233102545484
776	775	122	Non Law Students	High GK Confidence	Non Law Students High GK Confidence	776 775	#6f9125	292	254	0.4178082191780822	0.48031496062992124	0.20067953834537805
778	775	121	Medium Genetic Curiosity	High GK Confidence	Medium Genetic Curiosity High GK Confidence	778 775	#cf3a0d	327	254	0.37003058103975534	0.4763779527559055	0.17627441065279684
778	774	121	Medium Concern	Non Law Students	Medium Concern Non Law Students	778 774	#e1ca35	348	292	0.34770114942528735	0.4143835616438356	0.14408164068650606
776	774	120	High Genetic Curiosity	Low GK Score	High Genetic Curiosity Low GK Score	776 774	#3db3d1	188	496	0.6382978723404256	0.24193548387096775	0.15442690459849007
1014	1012	120	Low Genetic Curiosity	Less than 50 percent	Low Genetic Curiosity Less than 50 percent	1014 1012	#8ae4d9	258	451	0.46511627906976744	0.2660753880266075	0.12375599443098025
778	775	119	Strongly agree to dissemination of GK	High GK Confidence	Strongly agree to dissemination of GK High GK Confidence	778 775	#e18d5b	276	254	0.4311594202898551	0.468503937007874	0.20199988588382975
779	775	119	Strongly agree to dissemination of GK	Medium Concern	Strongly agree to dissemination of GK Medium Concern	779 775	#a2e05c	276	348	0.4311594202898551	0.34195402298850575	0.1474366983175079
777	775	119	Agree to Revising and Updating	Male Participants	Agree to Revising and Updating Male Participants	777 775	#5fddc2	353	276	0.3371104815864023	0.4311594202898551	0.1453483598144271
776	774	118	Older Participants	Female Participants	Older Participants Female Participants	776 774	#c9c73b	174	497	0.6781609195402298	0.23742454728370221	0.16101204930733828
778	775	118	Medium Genetic Curiosity	High GK Score	Medium Genetic Curiosity High GK Score	778 775	#0fc806	327	277	0.36085626911314983	0.4259927797833935	0.153722165181775
779	776	118	Two legal guardians need to agree	Strongly agree to Revising and Updating	Two legal guardians need to agree Strongly agree to Revising and Updating	779 776	#7d6a4b	404	231	0.29207920792079206	0.5108225108225108	0.1492006343491492
778	774	118	Agree to dissemination of GK	Non Law Students	Agree to dissemination of GK Non Law Students	778 774	#7172ff	339	292	0.3480825958702065	0.4041095890410959	0.140663514769467
778	775	117	Agree to dissemination of GK	Low Genetic Curiosity	Agree to dissemination of GK Low Genetic Curiosity	778 775	#b57832	339	258	0.34513274336283184	0.45348837209302323	0.1565136859436098
776	774	117	High Genetic Curiosity	Low GK Confidence	High Genetic Curiosity Low GK Confidence	776 774	#25517e	188	519	0.6223404255319149	0.2254335260115607	0.1402963965071947
777	775	116	Agree to Revising and Updating	High GK Confidence	Agree to Revising and Updating High GK Confidence	777 775	#c4d026	353	254	0.3286118980169972	0.4566929133858268	0.15007472507862865
778	775	116	Low Genetic Curiosity	Medium Concern	Low Genetic Curiosity Medium Concern	778 775	#05396a	258	348	0.4496124031007752	0.3333333333333333	0.14987080103359174
777	776	116	Two legal guardians need to agree	High Concern	Two legal guardians need to agree High Concern	777 776	#4b4e21	404	224	0.2871287128712871	0.5178571428571429	0.1486916548797737
777	775	116	Medium Concern	High GK Score	Medium Concern High GK Score	777 775	#9af989	348	277	0.3333333333333333	0.4187725631768953	0.13959085439229843
778	775	116	Strongly agree to Policymaking	Medium Concern	Strongly agree to Policymaking Medium Concern	778 775	#68daa9	278	348	0.4172661870503597	0.3333333333333333	0.13908872901678657
778	774	116	Strongly agree to Revising and Updating	Low GK Score	Strongly agree to Revising and Updating Low GK Score	778 774	#e4fb1a	231	496	0.5021645021645021	0.23387096774193547	0.11744169808685936
780	775	116	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance	Do not know whether the data will be stored securely	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance Do not know whether the data will be stored securely	780 775	#efa3b3	448	343	0.25892857142857145	0.33819241982507287	0.0875676801332778
778	775	115	Strongly agree to Revising and Updating	High GK Score	Strongly agree to Revising and Updating High GK Score	778 775	#22e365	231	277	0.49783549783549785	0.4151624548736462	0.20668260740462907
777	775	115	Agree to dissemination of GK	Male Participants	Agree to dissemination of GK Male Participants	777 775	#967125	339	276	0.3392330383480826	0.4166666666666667	0.14134709931170109
777	774	115	Not Students	Low GK Score	Not Students Low GK Score	777 774	#b3af58	212	496	0.5424528301886793	0.2318548387096774	0.12577031345100426
1014	1012	115	Male Participants	Less than 50 percent	Male Participants Less than 50 percent	1014 1012	#3a8fce	276	451	0.4166666666666667	0.2549889135254989	0.10624538063562455
779	776	114	Medium Genetic Curiosity	Law Students	Medium Genetic Curiosity Law Students	779 776	#936779	327	269	0.3486238532110092	0.42379182156133827	0.1477439377920262
779	774	114	Agree to Policymaking	Non Law Students	Agree to Policymaking Non Law Students	779 774	#6754e5	318	292	0.3584905660377358	0.3904109589041096	0.13995864564486946
777	775	114	Agree to dissemination of GK	High GK Score	Agree to dissemination of GK High GK Score	777 775	#a05ec3	339	277	0.336283185840708	0.41155234657039713	0.13839813424491232
777	775	113	Low Genetic Curiosity	Male Participants	Low Genetic Curiosity Male Participants	777 775	#aeda97	258	276	0.437984496124031	0.40942028985507245	0.17931973935512863
779	775	113	Agree to Policymaking	Low Genetic Curiosity	Agree to Policymaking Low Genetic Curiosity	779 775	#a34f72	318	258	0.3553459119496855	0.437984496124031	0.1556360001950173
777	775	113	Two legal guardians need to agree	Not Students	Two legal guardians need to agree Not Students	777 775	#9828e7	404	212	0.27970297029702973	0.5330188679245284	0.14908696058285076
777	775	113	Medium Concern	High GK Confidence	Medium Concern High GK Confidence	777 775	#ab166f	348	254	0.32471264367816094	0.4448818897637795	0.14445877454973302
776	774	110	Low GK Confidence	Older Participants	Low GK Confidence Older Participants	776 774	#bc4933	519	174	0.2119460500963391	0.632183908045977	0.13398888224481206
778	775	109	Law Students	Male Participants	Law Students Male Participants	778 775	#8dddb0	269	276	0.4052044609665427	0.39492753623188404	0.16002639943968533
778	774	109	Strongly agree to Policymaking	Non Law Students	Strongly agree to Policymaking Non Law Students	778 774	#b257fa	278	292	0.3920863309352518	0.3732876712328767	0.14636099339706318
778	775	109	Agree to Policymaking	High GK Score	Agree to Policymaking High GK Score	778 775	#a45a03	318	277	0.34276729559748426	0.3935018050541516	0.13487954953114
1014	1011	109	Younger Participants	Correct – More than 99 percent	Younger Participants Correct – More than 99 percent	1014 1011	#6b5540	599	209	0.18196994991652754	0.5215311004784688	0.09490298823397847
778	775	108	Agree to Policymaking	Male Participants	Agree to Policymaking Male Participants	778 775	#47cb04	318	276	0.33962264150943394	0.391304347826087	0.13289581624282198
777	775	106	Do not know who will have access to that information	Not Students	Do not know who will have access to that information Not Students	777 775	#7328e6	383	212	0.27676240208877284	0.5	0.13838120104438642
777	774	106	Two legal guardians need to agree	Low Concern	Two legal guardians need to agree Low Concern	777 774	#92315a	404	201	0.2623762376237624	0.527363184079602	0.1383675681000936
778	775	105	Strongly agree to Policymaking	Not Students	Strongly agree to Policymaking Not Students	778 775	#99575c	278	212	0.3776978417266187	0.49528301886792453	0.18706732727025926
777	775	105	Strongly agree to Policymaking	High GK Confidence	Strongly agree to Policymaking High GK Confidence	777 775	#a32f5f	278	254	0.3776978417266187	0.41338582677165353	0.1561349345720274
782	775	105	Prohibited until child has legal capacity	Agree to dissemination of GK	Prohibited until child has legal capacity Agree to dissemination of GK	782 775	#9ccd60	230	339	0.45652173913043476	0.30973451327433627	0.1414005386687187
778	776	104	Agree to Revising and Updating	High Concern	Agree to Revising and Updating High Concern	778 776	#13e992	353	224	0.29461756373937675	0.4642857142857143	0.1367867260218535
1016	1012	104	Prohibited until child has legal capacity	Less than 50 percent	Prohibited until child has legal capacity Less than 50 percent	1016 1012	#8c2813	230	451	0.45217391304347826	0.23059866962305986	0.10427070278607924
1009	1007	104	Strongly agree to Policymaking	Less than 50 percent	Strongly agree to Policymaking Less than 50 percent	1009 1007	#50ce0d	278	451	0.37410071942446044	0.23059866962305986	0.08626712820431016
